Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
258	ConsumerQueryState	Can you $ActionWord me the place $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
259	ConsumerQueryState	Can you $ActionWord me the restaurant $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
260	ConsumerQueryState	Can you $ActionWord places $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
261	ConsumerQueryState	Can you $ActionWord places $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
262	ConsumerQueryState	Can you $ActionWord restaurants $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
263	ConsumerQueryState	Can you $ActionWord restaurants $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
264	ConsumerQueryState	Can you find me #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
265	ConsumerQueryState	Can you find me #Cuisine place			ConsumerQuery.ClassMember	User
266	ConsumerQueryState	Can you find me #Cuisine restaurant			ConsumerQuery.ClassMember	User
267	ConsumerQueryState	Can you find me #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
268	ConsumerQueryState	Can you find me #RestaurantEntity place			ConsumerQuery.ClassMember	User
269	ConsumerQueryState	Can you find me #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
270	ConsumerQueryState	Can you find me #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
271	ConsumerQueryState	Can you find me #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
272	ConsumerQueryState	Can you find me #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
273	ConsumerQueryState	Can you find me #RestaurantEntity where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
274	ConsumerQueryState	Can you find me #RestaurantEntity where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
275	ConsumerQueryState	Can you find me a #Cuisine			ConsumerQuery.ClassMember	User
276	ConsumerQueryState	Can you find me a #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
277	ConsumerQueryState	Can you find me a #Cuisine place			ConsumerQuery.ClassMember	User
278	ConsumerQueryState	Can you find me a #Cuisine restaurant			ConsumerQuery.ClassMember	User
279	ConsumerQueryState	Can you find me a #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
280	ConsumerQueryState	Can you find me a #RestaurantEntity place			ConsumerQuery.ClassMember	User
281	ConsumerQueryState	Can you find me a #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
282	ConsumerQueryState	Can you find me a #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
283	ConsumerQueryState	Can you find me a #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
284	ConsumerQueryState	Can you find me a #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
285	ConsumerQueryState	Can you find me a #RestaurantEntity where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
286	ConsumerQueryState	Can you find me a #RestaurantEntity where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
287	ConsumerQueryState	Can you find me a place I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
288	ConsumerQueryState	Can you find me a place that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
289	ConsumerQueryState	Can you find me a place that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
290	ConsumerQueryState	Can you find me a place that is #RestaurantEntity			ConsumerQuery.ClassMember	User
291	ConsumerQueryState	Can you find me a place where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
292	ConsumerQueryState	Can you find me a place where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
293	ConsumerQueryState	Can you find me a restaurant I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
294	ConsumerQueryState	Can you find me a restaurant that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
295	ConsumerQueryState	Can you find me a restaurant that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
296	ConsumerQueryState	Can you find me a restaurant that is #RestaurantEntity			ConsumerQuery.ClassMember	User
297	ConsumerQueryState	Can you find me a restaurant where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
298	ConsumerQueryState	Can you find me a restaurant where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
299	ConsumerQueryState	Can you find me an #Cuisine			ConsumerQuery.ClassMember	User
300	ConsumerQueryState	Can you find me an #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
301	ConsumerQueryState	Can you find me an #Cuisine place			ConsumerQuery.ClassMember	User
302	ConsumerQueryState	Can you find me an #Cuisine restaurant			ConsumerQuery.ClassMember	User
303	ConsumerQueryState	Can you find me an #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
304	ConsumerQueryState	Can you find me an #RestaurantEntity place			ConsumerQuery.ClassMember	User
305	ConsumerQueryState	Can you find me an #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
306	ConsumerQueryState	Can you find me an #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
307	ConsumerQueryState	Can you find me an #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
308	ConsumerQueryState	Can you find me an #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
309	ConsumerQueryState	Can you find me an #RestaurantEntity where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
310	ConsumerQueryState	Can you find me an #RestaurantEntity where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
311	ConsumerQueryState	Can you find me places that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
312	ConsumerQueryState	Can you find me places that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
313	ConsumerQueryState	Can you find me restaurants that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
314	ConsumerQueryState	Can you find me restaurants that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
315	ConsumerQueryState	Can you find me the #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
316	ConsumerQueryState	Can you find me the #Cuisine place			ConsumerQuery.ClassMember	User
317	ConsumerQueryState	Can you find me the #Cuisine restaurant			ConsumerQuery.ClassMember	User
318	ConsumerQueryState	Can you find me the #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
319	ConsumerQueryState	Can you find me the #RestaurantEntity place			ConsumerQuery.ClassMember	User
320	ConsumerQueryState	Can you find me the #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
321	ConsumerQueryState	Can you find me the #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
322	ConsumerQueryState	Can you find me the #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
323	ConsumerQueryState	Can you find me the #RestaurantEntity that is #RestaurantEntity			ConsumerQuery.ClassMember	User
324	ConsumerQueryState	Can you find me the #RestaurantEntity where I $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
325	ConsumerQueryState	Can you find me the #RestaurantEntity where I $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
326	ConsumerQueryState	Can you find me the place that is #RestaurantEntity			ConsumerQuery.ClassMember	User
327	ConsumerQueryState	Can you find me the restaurant that is #RestaurantEntity			ConsumerQuery.ClassMember	User
328	ConsumerQueryState	Can you recommend #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
329	ConsumerQueryState	Can you recommend #Cuisine place			ConsumerQuery.ClassMember	User
330	ConsumerQueryState	Can you recommend #Cuisine restaurant			ConsumerQuery.ClassMember	User
331	ConsumerQueryState	Can you recommend #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
332	ConsumerQueryState	Can you recommend #RestaurantEntity place			ConsumerQuery.ClassMember	User
333	ConsumerQueryState	Can you recommend #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
334	ConsumerQueryState	Can you recommend #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
335	ConsumerQueryState	Can you recommend #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
336	ConsumerQueryState	Can you recommend a #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
337	ConsumerQueryState	Can you recommend a #Cuisine place			ConsumerQuery.ClassMember	User
338	ConsumerQueryState	Can you recommend a #Cuisine restaurant			ConsumerQuery.ClassMember	User
339	ConsumerQueryState	Can you recommend a #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
340	ConsumerQueryState	Can you recommend a #RestaurantEntity place			ConsumerQuery.ClassMember	User
341	ConsumerQueryState	Can you recommend a #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
342	ConsumerQueryState	Can you recommend a #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
343	ConsumerQueryState	Can you recommend a #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
344	ConsumerQueryState	Can you recommend a place that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
345	ConsumerQueryState	Can you recommend a place that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
346	ConsumerQueryState	Can you recommend a restaurant that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
347	ConsumerQueryState	Can you recommend a restaurant that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
348	ConsumerQueryState	Can you recommend an #Cuisine			ConsumerQuery.ClassMember	User
349	ConsumerQueryState	Can you recommend an #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
350	ConsumerQueryState	Can you recommend an #Cuisine place			ConsumerQuery.ClassMember	User
351	ConsumerQueryState	Can you recommend an #Cuisine restaurant			ConsumerQuery.ClassMember	User
352	ConsumerQueryState	Can you recommend an #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
353	ConsumerQueryState	Can you recommend an #RestaurantEntity place			ConsumerQuery.ClassMember	User
354	ConsumerQueryState	Can you recommend an #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
355	ConsumerQueryState	Can you recommend an #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
356	ConsumerQueryState	Can you recommend an #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
357	ConsumerQueryState	Can you recommend places that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
358	ConsumerQueryState	Can you recommend places that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
359	ConsumerQueryState	Can you recommend restaurants that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
360	ConsumerQueryState	Can you recommend restaurants that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
361	ConsumerQueryState	Can you recommend the #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
362	ConsumerQueryState	Can you recommend the #Cuisine place			ConsumerQuery.ClassMember	User
363	ConsumerQueryState	Can you recommend the #Cuisine restaurant			ConsumerQuery.ClassMember	User
364	ConsumerQueryState	Can you recommend the #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
365	ConsumerQueryState	Can you recommend the #RestaurantEntity place			ConsumerQuery.ClassMember	User
366	ConsumerQueryState	Can you recommend the #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
367	ConsumerQueryState	Can you show me #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
368	ConsumerQueryState	Can you show me #Cuisine place			ConsumerQuery.ClassMember	User
369	ConsumerQueryState	Can you show me #Cuisine restaurant			ConsumerQuery.ClassMember	User
370	ConsumerQueryState	Can you show me #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
371	ConsumerQueryState	Can you show me #RestaurantEntity place			ConsumerQuery.ClassMember	User
372	ConsumerQueryState	Can you show me #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
373	ConsumerQueryState	Can you show me #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
374	ConsumerQueryState	Can you show me #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
375	ConsumerQueryState	Can you show me a #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
376	ConsumerQueryState	Can you show me a #Cuisine place			ConsumerQuery.ClassMember	User
377	ConsumerQueryState	Can you show me a #Cuisine restaurant			ConsumerQuery.ClassMember	User
378	ConsumerQueryState	Can you show me a #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
379	ConsumerQueryState	Can you show me a #RestaurantEntity place			ConsumerQuery.ClassMember	User
380	ConsumerQueryState	Can you show me a #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
381	ConsumerQueryState	Can you show me a #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
382	ConsumerQueryState	Can you show me a #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
383	ConsumerQueryState	Can you show me a place that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
384	ConsumerQueryState	Can you show me a place that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
385	ConsumerQueryState	Can you show me a restaurant that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
386	ConsumerQueryState	Can you show me a restaurant that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
387	ConsumerQueryState	Can you show me an #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
388	ConsumerQueryState	Can you show me an #Cuisine place			ConsumerQuery.ClassMember	User
389	ConsumerQueryState	Can you show me an #Cuisine restaurant			ConsumerQuery.ClassMember	User
390	ConsumerQueryState	Can you show me an #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
391	ConsumerQueryState	Can you show me an #RestaurantEntity place			ConsumerQuery.ClassMember	User
392	ConsumerQueryState	Can you show me an #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
393	ConsumerQueryState	Can you show me an #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
394	ConsumerQueryState	Can you show me an #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
395	ConsumerQueryState	Can you show me places that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
396	ConsumerQueryState	Can you show me places that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
397	ConsumerQueryState	Can you show me restaurants that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
398	ConsumerQueryState	Can you show me restaurants that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
399	ConsumerQueryState	Can you show me the #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
400	ConsumerQueryState	Can you show me the #Cuisine place			ConsumerQuery.ClassMember	User
401	ConsumerQueryState	Can you show me the #Cuisine restaurant			ConsumerQuery.ClassMember	User
402	ConsumerQueryState	Can you show me the #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember	User
403	ConsumerQueryState	Can you show me the #RestaurantEntity place			ConsumerQuery.ClassMember	User
404	ConsumerQueryState	Can you show me the #RestaurantEntity restaurant			ConsumerQuery.ClassMember	User
405	ConsumerQueryState	Can you show me the #RestaurantEntity that $ActionWord #Cuisine			ConsumerQuery.ClassMember	User
406	ConsumerQueryState	Can you show me the #RestaurantEntity that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember	User
407	ConsumerQueryState	Can you suggest #Cuisine #RestaurantEntity			ConsumerQuery.ClassMember	User
408	ConsumerQueryState	Can you suggest #Cuisine place			ConsumerQuery.ClassMember	User
409	ConsumerQueryState	Can you suggest #Cuisine restaurant			ConsumerQuery.ClassMember	User
