offer_id,offer_category,merchant_name,offer_longdesc,crayon_id,offer_shortdesc,offer_start_date,offer_end_date,offer_tnc,offer_img_urls,offer_behave_category,offer_locations,merchant_phone,merchant_website,offer_source,offer_country,offer_city
3104,dining,4FINGERS Crispy Chicken,Two free pieces of Wingettes free with any combo meal purchased,301358948,Free Wingettes,1/2/2017,30/04/2017,"Valid from 1 March to 30 April 2017 'Valid for dine-in, at Jurong Point, Marina Square, Plaza Singapura and Tiong Bahru outlets only. Visit www.4fingers.com for outlet listings and addresses 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc105.jpg,Others,,,http://www.4fingers.com,OCBC Promo,Singapore,Singapore
3105,dining,"Pan Pacific Singapore, Edge",1% off total bill for lunch and dinner,301409425,10% off,1/2/2017,28/12/2017,"Valid from 3 January to 28 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Offer is valid for all food and house pour drinks bill only 'Not valid for Sunday Brunch 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc106.jpg,International,7 Raffles Boulevard,6826 8240,,OCBC Promo,Singapore,Singapore
3106,dining,"Pan Pacific Singapore, Atrium and Poolside",10% off total bill,301682546,10% off,1/2/2017,28/12/2017,"Valid from 3 January to 28 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Offer is valid for all food and house pour drinks bill only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc107.jpg,Wine,7 Raffles Boulevard,6826 8240,,OCBC Promo,Singapore,Singapore
3107,dining,"Pan Pacific Singapore, Hai Tien Lo",10% off A  la carte bill,302256353,10% off,1/2/2017,28/12/2017,"Valid from 3 January to 28 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Offer is valid for all food and house pour drinks bill only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc108.jpg,Chinese,7 Raffles Boulevard,6826 8240,,OCBC Promo,Singapore,Singapore
3108,dining,"Pan Pacific Singapore, Keyaki Japanese Restaurant",10% off A  la carte bill,301782554,10% off,1/2/2017,28/12/2017,"Valid from 3 January to 28 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Offer is valid for all food and house pour drinks bill only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc109.jpg,Japanese,7 Raffles Boulevard,6826 8240,,OCBC Promo,Singapore,Singapore
3109,dining,"Carlton Hotel Singapore, Cafe Mosaic",1-for-1 buffet dinner 1 dines free with every three paying adults for buffet lunch,302507749,1-for-1 and more,1/2/2017,30/06/2017,"Offer is valid from 1 January to 30 June 2017, except on eve of and public holidays 'Not valid on all festive meal periods 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST 'Valid for dine-in only 'Child price is applicable for children aged 6 to 12. Children below 6 years old dine for free and up to two children per table per bill 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc110.jpg,International,"76 Bras Basah Road, Level 1 Singapore 189558",6311 8195,http://www.carltonhotel.sg/dining,OCBC Promo,Singapore,Singapore
3110,dining,Ce La Vi Restaurant,Complimentary glass of champagne with every S$100 spent,302379668,Complimentary glass of champagne,1/2/2017,31/07/2017,"Offer is valid from 1 May to 31 July 2017 at Ce La Vi Restaurant only 'Valid with a minimum spend of S$100, excluding service charge and prevailing GST, made with an OCBC Credit or Debit Card 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc111.jpg,Asian,"SkyPark at Marina Bay Sands, Tower 3 1 Bayfront Avenue Singapore 18971",6508 2188,www.sg.celavi.com/dining/,OCBC Promo,Singapore,Singapore
3111,dining,Lolla,Tasting flight of four wines at S$35,300279190,Special price,1/2/2017,30/06/2017,"Offer is valid from 1 April to 30 June 2017 'Payment must be made with an OCBC Credit or Debit Card 'The flight of wines will consist of a glass of champagne (60ml) and a glass of white, red, and dessert wine (70ml each) 'Limited to one redemption per diner 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc112.jpg,Western,,,,OCBC Promo,Singapore,Singapore
3112,dining,"Shangri-La Hotel, Singapore, Waterfall",Exclusive 4-course set menus at S$68 per person,300078597,Exclusive set menus,1/2/2017,30/06/2017,"Offer is valid from 1 April to 30 June 2017 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc113.jpg,Western,,,,OCBC Promo,Singapore,Singapore
3113,dining,Empire State,"S$10 off your bill instantly with 3,700 OCBC$",300340462,S$10 off,1/2/2017,14/08/2017,Multiple redemptions are allowed. Payment must be charged to an OCBC credit card. Merchant T&Cs apply.,rest_sing_ocbc114.jpg,Western,"Causeway Point 1 Woodlands Square #02-10/K10, Singapore 738099",,,OCBC Rewards,Singapore,Singapore
3114,dining,Gurney Drive,"S$10 off your bill instantly with every 3,700 OCBC$",301494192,S$10 off,1/2/2017,14/08/2017,Multiple redemptions are allowed. Merchant T&Cs apply.,rest_sing_ocbc115.jpg,Asian,"Changi Airport Terminal 3 Departure/Check-in Hall #03-21, Mezz South, Singapore 819663, Compass one 1 Sengkang Square #03-13 Singapore 545078, White Sands Shopping Mall #03-21 1 Pasir Ris Central Street 3, Singapore 518457",,,OCBC Rewards,Singapore,Singapore
3115,dining,Kim Choo,"S$10 off your bill instantly with 3,700 OCBC$",302511499,S$10 off,1/2/2017,14/08/2017,Not valid for catering services. Multiple redemptions allowed. Merchant T&Cs apply.,rest_sing_ocbc116.jpg,Chinese,"109 East Coast Road, Singapore 428800, 111 East Coast Road, Singapore 428801",,,OCBC Rewards,Singapore,Singapore
3116,dining,Marche,"S$10 off your bill instantly with 3,500 OCBC$",302982132,S$10 off,1/2/2017,14/08/2017,Not valid with other coupons or purchase of Gift Vouchers. Multiple redemptions are allowed. Merchant T&Cs apply.,rest_sing_ocbc117.jpg,European,"313@somerset 313 Orchard Road Level 1, Discovery Walk, Singapore 238895, Suntec City 3 Temasek Boulevard #01-612 to 614 (Tower 3 East Wing) Singapore 038983, Raffles City 252 North Bridge Road #01-17A Raffles City Shopping Centre Singapore 179103, JEM 50 Jurong Gateway Road, #01-03, Jem\xc2\xae, Singapore 608549, VivoCity 1 HarbourFront Walk, Sky Park #03-14 Singapore 098585",,,OCBC Rewards,Singapore,Singapore
3117,dining,Moi Lum Restaurant,"S$10 off your bill instantly with every 3,700 OCBC$",301444156,S$10 off,1/2/2017,14/08/2017,Multiple vouchers are allowed. Merchant Terms and Conditions apply.,rest_sing_ocbc118.jpg,Asian,Moi Lum Restaurant 38 Maxwell Road #01-01/02 Airview Building Singapore 069116,6226 2283,,OCBC Rewards,Singapore,Singapore
3118,dining,Penang Culture,"S$10 off your bill instantly with every 3,700 OCBC$",302800763,S$10 off,1/2/2017,14/08/2017,Multiple redemptions are allowed. Merchant T&Cs apply.,rest_sing_ocbc119.jpg,Asian,"Changi Airport Terminal 2 Departure/Check-in Hall #036-087-01, Singapore 819643, Century Square Shopping Mall 2 Tampines Central 5, #04-12 Singapore 529509, Compass One 1 Sengkang Square #03-13 Singapore 545078, JEM Shopping Mall 50 Jurong Gateway Road #04-27 Singapore 608549, NEX 23 Serangoon Central #B1-76 Singapore 556083",,,OCBC Rewards,Singapore,Singapore
3119,dining,Penang St. Buffet,"S$10 off your bill instantly with every 3,700 OCBC$",302857977,S$10 off,1/2/2017,14/08/2017,Multiple redemptions are allowed. Merchant T&Cs apply.,rest_sing_ocbc120.jpg,International,"Causeway Point 1 Woodlands Square, #05-11/12 Singapore 738099",,,OCBC Rewards,Singapore,Singapore
3120,dining,Putien,"S$10 off your bill instantly with 3,500 OCBC$",300741859,S$10 off,1/2/2017,14/08/2017,Valid at all PUTIEN Restaurants. Multiple redemptions are allowed. OCBC Card must be presented for swiping on the OCBC POS terminals located at the restaurants. Merchant T&Cs apply.,rest_sing_ocbc121.jpg,Asian,"Kitchener Road: 127 Kitchener Road, Singapore 208514 (Tel: +65 6295 6358), ION Orchard: 2 Orchard Turn, #04-12, ION Orchard, Singapore 238801 (Tel: +65 6509 4296), Jurong Point: 1 Jurong West Central 2, #02-34 JP1, Singapore 648886 (Tel: +65 6795 2338), Marina Square: 6 Raffles Boulevard, #02-205, Singapore 039594 (Tel: +65 6336 4068), nex: 23 Serangoon Central, #02-18/19, Singapore 556083 (Tel: +65 6634 7833), Parkway Parade: 80 Marine Parade Road, #02-13/13A, Singapore 449269 (Tel: +65 6345 6358), Raffles City: 252 North Bridge Road, #02-18, Singapore 179103 (Tel: +65 6336 2184), Resorts World Sentosa: 26, Sentosa Gateway, #01-203/204, The Forum, Singapore 098138 (Tel: +65 6686 3781), Tampines Mall: 4 Tampines Central 5, B1-27, Singapore 529510 (Tel: +65 6781 2162), VivoCity: HarbourFront Walk, #02-131/132, Singapore 098585 (Tel: +65 6376 9358)",,,OCBC Rewards,Singapore,Singapore
3121,dining,Soup Restaurant,"S$10 off your bill instantly with 3,500 OCBC$",300522134,S$10 off,1/2/2017,14/08/2017,Valid at all Soup Restaurant Outlets. Multiple redemptions are allowed. OCBC Card must be presented for swiping on the OCBC POS terminals located at the outlets. Merchant T&Cs apply.,rest_sing_ocbc122.jpg,Chinese,"Jurong Point 1 Jurong West Central 2 #02-33 Jurong Point Shopping Centre (648886), Suntec City 3 Temasek Boulevard #B1-122 Suntec City Mall (038983), United Square 101 Thomson Rd #B1-10/66/67 United Square (307591), Paragon 290 Orchard Road #B1-07 Paragon (238859), Changi Airport Singapore Changi Airport Terminal 2 #036-086 Viewing Mall North S(918141), Century Square 2 Tampines Central 5 #B1-01/12/13 Century Square S(529509), Hougang Mall 90 Hougang Avenue 10 #02-21 Hougang Mall S(538766), Vivo City 1 HarbourFront Walk #02-141 Vivo City (098585), Toa Payoh 450 Lorong 6 Toa Payoh #01-10 Toa Payoh Entertainment Centre S(319394), NEX 23 Serangoon Central #02-15/16 nex S(556083), The Clementi Mall 3155 Commonwealth Ave West #03-62/63 The Clementi Mall S(129588), IMM Building (IMM) 2 Jurong East Street 21 #01-101B IMM Building S(609601)",,,OCBC Rewards,Singapore,Singapore
3122,dining,Sunnyhills,"S$10 off your bill instantly with 3,700 OCBC$",300458927,S$10 off,1/2/2017,14/08/2017,Use your OCBC$ to redeem. Multiple vouchers are allowed. SunnyHills T&Cs apply. Merchant T&Cs apply.,rest_sing_ocbc123.jpg,Western,SunnyHills 28 North Bridge Road #03-05 Raffes Hotel Arcade 3 Singapore 188719,8522 9605,,OCBC Rewards,Singapore,Singapore
3123,dining,Swensens,"S$10 off your bill instantly with 3,500 OCBC$",300786078,S$10 off,1/2/2017,14/08/2017,Not valid for catering services. Multiple redemptions are allowed. Merchant T&Cs apply.,rest_sing_ocbc124.jpg,western,Locate your nearest Swensen outlet,,,OCBC Rewards,Singapore,Singapore
